"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2005","439","8925922","4.92","4.78232027409612"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2006","495","9155813","5.41","5.2471354026827"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2007","557","9349988","5.96","5.83280143417575"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2008","515","9504843","5.42","5.38751349890799"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2009","456","9620846","4.74","4.68869596085661"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2010","443","9688729","4.57","4.51781871469448"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2011","439","9802431","4.48","4.48140888802694"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2012","481","9901430","4.86","4.7679029822141"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2013","472","9972479","4.73","4.75852141514666"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2014","506","10067278","5.03","5.01312069901455"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2015","584","10178447","5.74","5.75943336350304"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2016","653","10301890","6.34","6.39394113448468"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2017","666","10410330","6.4","6.42475571829528"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2018","644","10511131","6.13","6.22956142497215"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","2019","691","10617423","6.51","6.63442240985115"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2019","Homicide Firearm","","10764","198562338","5.42","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","1999","19","1210300","1.57","1.54638099529939"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2000","P","1211479",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2001","P","1225948",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2002","15","1239613","1.21","1.23040590429088"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2003","10","1251154","0.8","0.79042154730832"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2004","P","1273569",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2005","P","1292729",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2006","P","1309731",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2007","P","1315675",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2008","11","1332213","0.83","0.88668718799545"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2009","10","1346717","0.74","0.75449456853567"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2010","P","1360307",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2011","P","1379329",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2012","P","1394804",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2013","P","1408243",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2014","P","1414538",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2015","P","1422052",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2016","22","1427559","1.54","1.64277187439059"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2017","P","1424393",".","."
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2018","20","1420593","1.41","1.57944229349816"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","2019","14","1415872","0.99","1.09719064944145"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2019","Homicide Firearm","","206","28076818","0.73","."
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","1999","16","1275675","1.25","1.18172741825565"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2000","14","1299474","1.08","1.11947890021432"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2001","25","1319962","1.89","1.88792674757569"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2002","15","1340372","1.12","1.10884418838763"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2003","19","1363380","1.39","1.36055397720939"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2004","16","1391802","1.15","1.13938027763675"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2005","28","1428241","1.96","1.96116607740663"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2006","24","1468669","1.63","1.64885255780861"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2007","29","1505105","1.93","1.98805286525167"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2008","13","1534320","0.85","0.86425949552761"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2009","10","1554439","0.64","0.62461216851384"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2010","12","1567657","0.77","0.81906558025044"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2011","16","1583910","1.01","1.03113066914642"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2012","18","1595324","1.13","1.17958314882974"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2013","14","1611206","0.87","0.91026383245723"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2014","21","1631112","1.29","1.42063852157411"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2015","22","1651059","1.33","1.29936495269686"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2016","15","1682380","0.89","1.03753714862124"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2017","27","1717715","1.57","1.7005240490168"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2018","31","1750536","1.77","1.81102537964782"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","2019","18","1787065","1.01","1.14185875541922"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2019","Homicide Firearm","","403","32059403","1.26","."
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","1999","689","12359023","5.57","5.42777625401783"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2000","674","12437888","5.42","5.29101528199212"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2001","747","12488445","5.98","5.83590606381226"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2002","728","12525556","5.81","5.67350108197473"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2003","696","12556006","5.54","5.42272505768493"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2004","573","12589773","4.55","4.48211500382384"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2005","569","12609903","4.51","4.45108859840148"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2006","625","12643955","4.94","4.8559770125415"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2007","575","12695866","4.53","4.46969394384333"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2008","631","12747038","4.95","4.89748222624285"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2009","628","12796778","4.91","4.90168848818987"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2010","577","12831572","4.5","4.49628887412913"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2011","610","12867454","4.74","4.76233171270012"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2012","645","12882510","5.01","5.03140220753675"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2013","576","12895129","4.47","4.53311006689406"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2014","614","12884493","4.77","4.84748017518928"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2015","692","12858913","5.38","5.45459373425562"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2016","944","12820527","7.36","7.55716358172708"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2017","934","12778828","7.31","7.53186035091145"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2018","784","12723071","6.16","6.35915156472883"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","2019","791","12671821","6.24","6.54866826049198"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2019","Homicide Firearm","","14302","266664549","5.36","."
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","1999","271","6044972","4.48","4.39619459496901"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2000","218","6091392","3.58","3.5016429799149"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2001","290","6127760","4.73","4.65435495968356"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2002","242","6155967","3.93","3.87873385472631"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2003","247","6196638","3.99","3.96473950725775"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2004","224","6233007","3.59","3.58111631933277"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2005","257","6278616","4.09","4.04645775353348"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2006","264","6332669","4.17","4.18421908788602"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2007","251","6379599","3.93","3.99167478718357"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2008","235","6424806","3.66","3.75164396026969"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2009","245","6459325","3.79","3.91732493627229"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2010","223","6484051","3.44","3.50930985461437"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2011","202","6516528","3.1","3.14755697443103"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2012","251","6537703","3.84","3.96136723934533"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2013","298","6568713","4.54","4.68623903482774"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2014","259","6593644","3.93","4.05097606685483"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2015","294","6608422","4.45","4.61366140598898"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2016","368","6634304","5.55","5.79252587413192"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2017","371","6658078","5.57","5.81632232690228"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2018","364","6695497","5.44","5.78092024398495"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","2019","355","6732219","5.27","5.505159466065"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2019","Homicide Firearm","","5729","134753910","4.25","."
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","1999","28","2917637","0.96","0.97815856208505"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2000","25","2928046","0.85","0.87994391736874"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2001","24","2931997","0.82","0.82284717657818"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2002","30","2934234","1.02","1.01880405967177"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2003","24","2941999","0.82","0.84533713182891"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2004","30","2953635","1.02","1.02855027973126"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2005","23","2964454","0.78","0.81556998518233"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2006","38","2982644","1.27","1.33123385264286"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2007","18","2999212","0.6","0.63963059618634"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2008","34","3016734","1.13","1.19742314913467"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2009","19","3032870","0.63","0.66162388666774"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2010","34","3046871","1.12","1.14547049361808"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2011","31","3066336","1.01","1.03515753942764"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2012","33","3076190","1.07","1.10855442910747"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2013","24","3092997","0.78","0.90818110203841"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2014","36","3109350","1.16","1.15017606637421"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2015","47","3120960","1.51","1.62079012984205"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2016","49","3131371","1.56","1.66453342282584"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2017","64","3141550","2.04","2.14823037632817"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2018","37","3148618","1.18","1.26337248525181"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","2019","49","3155070","1.55","1.73365759384171"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2019","Homicide Firearm","","697","63692775","1.09","."
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","1999","88","2678340","3.29","3.26050509108232"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2000","101","2692681","3.75","3.74854893549505"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2001","91","2702162","3.37","3.37133571144517"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2002","74","2713535","2.73","2.69847540384294"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2003","78","2723004","2.86","2.90176584369289"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2004","85","2734373","3.11","3.12259083136532"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2005","61","2745299","2.22","2.24054617924678"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2006","73","2762931","2.64","2.62060800895859"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2007","71","2783785","2.55","2.56884964415204"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2008","77","2808076","2.74","2.75964293238956"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2009","92","2832704","3.25","3.36663346894025"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2010","68","2853123","2.38","2.42000081391468"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2011","81","2869225","2.82","2.89957702932291"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2012","67","2885257","2.32","2.4448390437947"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2013","79","2893212","2.73","2.79121808718218"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2014","73","2900475","2.52","2.54829180257518"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2015","95","2909011","3.27","3.35802488660681"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2016","113","2910844","3.88","4.13175624433823"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2017","137","2908718","4.71","4.87136101569358"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2018","123","2911359","4.22","4.51102269256903"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","2019","99","2913314","3.4","3.51787372414734"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2019","Homicide Firearm","","1826","59131428","3.09","."
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","1999","142","4018053","3.53","3.43466034117076"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2000","133","4048831","3.28","3.23241909045122"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2001","138","4068132","3.39","3.3416649695235"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2002","127","4089875","3.11","3.05324444628259"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2003","115","4117170","2.79","2.78086775933925"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2004","152","4146101","3.67","3.64324499623228"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2005","152","4182742","3.63","3.63425830605174"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2006","111","4219239","2.63","2.67683130958473"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2007","152","4256672","3.57","3.5329330797725"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2008","160","4289878","3.73","3.84139138833128"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2009","133","4317074","3.08","3.08744917395921"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2010","125","4339333","2.88","2.94963003739778"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2011","133","4369821","3.04","3.04992892565762"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2012","159","4386346","3.62","3.80503369906523"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2013","138","4404659","3.13","3.19755608653591"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2014","138","4414349","3.13","3.24205483604183"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2015","174","4425976","3.93","3.95821807568239"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2016","234","4438182","5.27","5.6092320424041"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2017","228","4452268","5.12","5.35658797181197"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2018","207","4461153","4.64","4.95642620289014"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","2019","201","4467673","4.5","4.81909182301677"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2019","Homicide Firearm","","3252","89913527","3.62","."
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","1999","342","4460814","7.67","7.52421747688332"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2000","427","4468879","9.55","9.32550738097724"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2001","400","4477875","8.93","8.79381368380318"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2002","467","4497267","10.38","10.1661150720803"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2003","473","4521042","10.46","10.3343283044805"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2004","480","4552238","10.54","10.1633606639801"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2005","457","4576628","9.99","9.64603002299171"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2006","443","4302665","10.3","10.0146280215786"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2007","488","4375581","11.15","11.1188770761868"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2008","430","4435586","9.69","9.59938296219774"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2009","449","4491648","10","10.0561426427431"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2010","432","4533487","9.53","9.57706743444978"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2011","431","4575625","9.42","9.37112453536396"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2012","428","4600972","9.3","9.35477655250166"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2013","446","4624527","9.64","9.74126492203236"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2014","421","4644013","9.07","9.14893967776372"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2015","456","4664628","9.78","9.98168463243499"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2016","526","4678135","11.24","11.6749700558547"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2017","534","4670560","11.43","11.7928278257375"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2018","497","4659690","10.67","11.1010224313411"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","2019","542","4648794","11.66","12.2780620114023"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2019","Homicide Firearm","","9569","95460654","10.02","."
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","1999","15","1266808","1.18","1.24009206510838"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2000","11","1277179","0.86","0.89107415061174"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2001","P","1285692",".","."
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2002","P","1295960",".","."
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2003","P","1306513",".","."
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2004","11","1313688","0.84","0.8598691386727"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2005","P","1318787",".","."
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2006","15","1323619","1.13","1.1707657791765"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2007","15","1327040","1.13","1.17690318097173"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2008","12","1330509","0.9","0.9621300693773"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2009","15","1329590","1.13","1.04757101225771"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2010","13","1328358","0.98","1.0572555933652"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2011","15","1328284","1.13","1.21951010882289"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2012","15","1327729","1.13","1.19662619878416"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2013","13","1328009","0.98","0.83199380429159"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2014","10","1330513","0.75","0.95346731574348"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2015","14","1328262","1.05","1.13683759697617"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2016","P","1331317",".","."
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2017","10","1334612","0.75","0.72374184161273"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2018","P","1339057",".","."
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","2019","13","1344212","0.97","1.19553249720585"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2019","Homicide Firearm","","243","27695738","0.88","."
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","1999","396","5254511","7.54","7.72238558439783"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2000","353","5310451","6.65","6.81915536384993"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2001","363","5374691","6.75","6.90731171223908"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2002","365","5440389","6.71","6.88647684947291"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2003","394","5496269","7.17","7.30841050051594"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2004","386","5546935","6.96","7.11218672996337"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2005","422","5592379","7.55","7.64285179928862"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2006","416","5627367","7.39","7.50585445091371"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2007","424","5653408","7.5","7.63301496451671"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2008","379","5684965","6.67","6.72660327629801"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2009","316","5730388","5.51","5.6132308107054"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2010","306","5773794","5.3","5.40950912600235"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2011","276","5839419","4.73","4.77886084125845"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2019","Homicide Firearm","2012","294","5886992","4.99","5.12380773676393"
